0	1	0.00492428	0.00000000	0.01857467	0.00280742	0.00033513	0.00000000	0.00587915	0.00000000	0.00000000	0.00000000	0.01207131	0.00417431	0.02976796	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00339610	0.00306654	0.00000000	0.00000000	0.04294102	0.00807214	0.00903848	0.00000000	0.00000000	0.00000000	0.00338826	0.00000000	0.00828069	0.00333775	0.00375238	0.00183560	0.00282671	0.00351021	0.00000000	0.00660500	0.00000000	0.05548577	0.00000000	0.00000000	0.01184875	0.00000000	0.02442734	0.00549387	0.02158957	0.00323102	0.00000000	0.02258031	0.01780856	0.02680848	0.00000000	0.00000000	0.00000000	0.00509738	0.00239530	0.00000000	0.00000000	0.02236727	0.00348281	0.00374961	0.00000000	0.00000000	0.02656200	0.00279923	0.00000000	0.00000000	0.00000000	0.01255052	0.00000000	0.03770977	0.00000000	0.00000000	0.00000000	0.01251267	0.01386593	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00549557	0.00000000	0.00553150	0.01092074	0.00000000	0.02065037	0.00000000	0.00000000	0.00000000	0.01862525	0.00000000	0.00702211	0.00000000	0.00000000	0.04381560	0.00000000	0.00000000
1	7	0.01013637	0.03155196	0.01812235	0.00320954	0.00000000	0.00000000	0.11447572	0.06442210	0.05589261	0.07537604	0.29507696	0.00000000	0.00000000	0.00433182	0.02223894	0.00000000	0.07793218	0.17880880	0.00000000	0.01023265	0.02543116	0.00959608	0.07731307	0.00000000	0.03945970	0.01298869	0.01619035	0.02298056	0.01471534	0.01157843	0.01805754	0.02984378	0.00000000	0.09543278	0.00000000	0.00304340	0.00000000	0.01741607	0.00381167	0.17532260	0.08844706	0.00772561	0.00000000	0.01173117	0.15036128	0.00251680	0.00000000	0.00313093	0.00000000	0.02959984	0.00850658	0.00000000	0.00000000	0.00278954	0.00000000	0.03469925	0.00000000	0.00570082	0.01664676	0.00000000	0.00000000	0.00000000	0.00278894	0.09373656	0.02808908	0.00000000	0.00345077	0.00000000	0.01284078	0.00000000	0.00447564	0.01265803	0.18339860	0.00000000	0.03980838	0.01984500	0.00000000	0.06929213	0.00964420	0.00516778	0.00000000	0.01758351	0.00320314	0.03865857	0.00000000	0.06672042	0.02328818	0.00000000	0.00744402	0.03518289	0.01813854	0.00000000	0.22838107	0.00000000	0.00000000	0.08478415	0.09240359	0.00000000	0.00000000	0.03586742
2	10	0.00563867	0.00000000	0.08089056	0.00000000	0.00555106	0.00279516	0.00000000	0.04311107	0.01091888	0.01112220	0.04660796	0.00713946	0.00000000	0.00000000	0.00000000	0.01549419	0.00735905	0.00761446	0.01089761	0.00000000	0.00000000	0.00000000	0.00000000	0.01925257	0.00000000	0.00000000	0.00000000	0.01965537	0.00380683	0.00000000	0.00325374	0.01217020	0.00360922	0.00951581	0.00286399	0.00311291	0.00587416	0.00000000	0.00000000	0.10913942	0.00000000	0.01536761	0.01162351	0.01130387	0.01780012	0.00277426	0.00558530	0.03023353	0.00845559	0.00679502	0.00785843	0.02524707	0.00000000	0.00000000	0.00000000	0.00271483	0.00933924	0.00000000	0.00308456	0.03683303	0.01640387	0.00627920	0.00280420	0.00000000	0.02576612	0.00000000	0.00000000	0.00000000	0.00000000	0.00631466	0.00678364	0.01568321	0.04432447	0.00000000	0.00000000	0.00000000	0.04162315	0.01234068	0.00381913	0.01309292	0.00000000	0.00337245	0.00000000	0.00000000	0.00000000	0.00830308	0.01400367	0.00459400	0.00476139	0.00000000	0.00612099	0.00000000	0.00000000	0.00000000	0.02419507	0.03160866	0.00000000	0.01637658	0.00000000	0.00876214
3	12	0.00000000	0.00962463	0.01590925	0.00000000	0.00664972	0.00000000	0.01872467	0.01732082	0.00000000	0.00000000	0.00000000	0.01854920	0.00323397	0.00000000	0.00000000	0.00419110	0.00000000	0.00825422	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05925407	0.00000000	0.01915194	0.00941136	0.00000000	0.02975824	0.00000000	0.00278848	0.00333665	0.00239676	0.00565586	0.00424889	0.00647121	0.00000000	0.00614217	0.12298043	0.02893620	0.00000000	0.00986320	0.00000000	0.00242074	0.00000000	0.01349599	0.01255776	0.00621542	0.01206566	0.00000000	0.00204852	0.00282062	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00355944	0.00000000	0.01942630	0.01495909	0.00000000	0.02994381	0.00558868	0.00279736	0.00283193	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00590362	0.00841629	0.00000000	0.00526207	0.01911577	0.00000000	0.00000000	0.00403267	0.00000000	0.00926003	0.00000000	0.02081308	0.00569985	0.01098061	0.00385906	0.00000000	0.00977525	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01703353	0.00000000	0.00000000	0.00000000	0.00279651	0.00358476
4	18	0.00000000	0.00986916	0.02331110	0.00000000	0.00000000	0.00000000	0.01227014	0.01646895	0.00000000	0.00000000	0.00250783	0.01589297	0.00000000	0.00275670	0.00000000	0.00364825	0.00000000	0.00883050	0.00000000	0.00723202	0.00455001	0.00000000	0.00000000	0.00654836	0.02350868	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00433130	0.00558549	0.00000000	0.01839678	0.00285066	0.00926297	0.00286853	0.00000000	0.00000000	0.08414633	0.00000000	0.00000000	0.01043054	0.00000000	0.04804744	0.00278482	0.00000000	0.00598178	0.00000000	0.00000000	0.00000000	0.02205038	0.00000000	0.00000000	0.01271451	0.00000000	0.00000000	0.00000000	0.00352820	0.00000000	0.00817215	0.00000000	0.00280449	0.02256256	0.04308775	0.00000000	0.00561554	0.00000000	0.00000000	0.00000000	0.00000000	0.02722259	0.02910012	0.00000000	0.00471225	0.01025347	0.03214805	0.00646725	0.00361894	0.00992934	0.00000000	0.00851619	0.00348251	0.00680276	0.00000000	0.00375333	0.01705081	0.00626658	0.00000000	0.00000000	0.00000000	0.00000000	0.00936788	0.01595658	0.00518470	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
5	19	0.00000000	0.00000000	0.03217235	0.00000000	0.00706141	0.00000000	0.02136550	0.08186599	0.04244105	0.01193771	0.00543594	0.02205148	0.00000000	0.01451306	0.00256802	0.00000000	0.04139060	0.00458302	0.00000000	0.00000000	0.00361873	0.00000000	0.02437175	0.00307000	0.00000000	0.00390605	0.04197932	0.01690411	0.00199404	0.07675910	0.00992458	0.00297575	0.00000000	0.01607553	0.00000000	0.00000000	0.00599772	0.01788468	0.01653779	0.07721405	0.01272255	0.00000000	0.01069710	0.00000000	0.02707496	0.00000000	0.04935467	0.01921043	0.00281171	0.03655953	0.00000000	0.02763450	0.00282190	0.00291295	0.00000000	0.00271119	0.00810841	0.00339484	0.00000000	0.00000000	0.00750315	0.00829988	0.00560576	0.05587051	0.06156503	0.00523765	0.00656305	0.00300581	0.00000000	0.01061014	0.00000000	0.03468990	0.00609822	0.00728740	0.00519127	0.00000000	0.00000000	0.01301008	0.00761537	0.00214307	0.00710329	0.02394600	0.00000000	0.00000000	0.00270150	0.00000000	0.00507291	0.00000000	0.00213883	0.00000000	0.00000000	0.00000000	0.00000000	0.00522920	0.00585765	0.00276487	0.00436068	0.00000000	0.00511444	0.00292676
6	26	0.01057260	0.00255627	0.01685195	0.00000000	0.00592674	0.00757447	0.05638540	0.02128306	0.00795139	0.02421009	0.01268535	0.01155150	0.00574712	0.00460841	0.00000000	0.00000000	0.02072779	0.00628505	0.00521498	0.00000000	0.00501693	0.00000000	0.03408177	0.00000000	0.00000000	0.00278349	0.02786237	0.00000000	0.00000000	0.00627217	0.00000000	0.00637534	0.00359297	0.01304754	0.00657958	0.00000000	0.00312860	0.00000000	0.00505825	0.08510161	0.00666837	0.01355018	0.00722421	0.01055760	0.02428226	0.00000000	0.00000000	0.00000000	0.01300148	0.01088069	0.02885410	0.00000000	0.00000000	0.00598315	0.00000000	0.00000000	0.00000000	0.00560849	0.00425405	0.00000000	0.01579928	0.00483914	0.00280246	0.02155115	0.01708386	0.01122103	0.00000000	0.00342151	0.00313032	0.00719588	0.00000000	0.01778208	0.01650189	0.02401404	0.00000000	0.02754384	0.03503821	0.00503963	0.00702535	0.00000000	0.00000000	0.00487051	0.00000000	0.02542632	0.00000000	0.00000000	0.02532217	0.00314502	0.00546927	0.00307084	0.00852778	0.00327153	0.02019782	0.01998867	0.00911568	0.01814432	0.00000000	0.06751654	0.00000000	0.00271240
7	33	0.00000000	0.03688399	0.05774860	0.00290565	0.00000000	0.00000000	0.01297207	0.00000000	0.04138414	0.00000000	0.00271744	0.01221204	0.00698411	0.00746290	0.00303363	0.01379883	0.02822440	0.00492334	0.00000000	0.00879073	0.00397951	0.00795356	0.03782353	0.00143176	0.00000000	0.00000000	0.03236452	0.01418898	0.00000000	0.04512604	0.00390795	0.00331575	0.00735315	0.01921534	0.00569113	0.00505457	0.00000000	0.01199776	0.00000000	0.05523403	0.00992681	0.00000000	0.03461165	0.00738073	0.03887061	0.00000000	0.01554176	0.01253219	0.00000000	0.03670242	0.00000000	0.01838417	0.00000000	0.00000000	0.00902709	0.00000000	0.00000000	0.00000000	0.00347789	0.00000000	0.01961536	0.03341748	0.00000000	0.01718438	0.01870793	0.00255177	0.00281728	0.00376720	0.00000000	0.01265309	0.01194119	0.02800775	0.00000000	0.00756508	0.00000000	0.01280574	0.03301468	0.04153228	0.00329228	0.01321802	0.00000000	0.00000000	0.00705238	0.00000000	0.00577823	0.00000000	0.03085019	0.00345811	0.00000000	0.00000000	0.00333244	0.00416403	0.01042572	0.03064918	0.00777814	0.00000000	0.00674874	0.00000000	0.00760031	0.00713108
8	40	0.01221019	0.03073249	0.00000000	0.00000000	0.01048156	0.00559481	0.00582704	0.01456853	0.02193242	0.00000000	0.04930143	0.01495449	0.00000000	0.00000000	0.00386899	0.00786769	0.03614200	0.01348153	0.00931989	0.01366735	0.00580184	0.00000000	0.00000000	0.03779965	0.04865905	0.00553511	0.00000000	0.00000000	0.00482274	0.02834858	0.00000000	0.00637980	0.00625248	0.02044027	0.00000000	0.00000000	0.02045557	0.00000000	0.00076488	0.06516870	0.00000000	0.01975824	0.00748752	0.01975176	0.04335095	0.00000000	0.02340495	0.01212198	0.00000000	0.00684629	0.01288406	0.00245392	0.00000000	0.00280859	0.00964866	0.00770067	0.02401270	0.00280095	0.00688236	0.00886644	0.02004172	0.00667325	0.00000000	0.00000000	0.00000000	0.00856055	0.00000000	0.00000000	0.00353527	0.00207728	0.01123711	0.00000000	0.06722352	0.00000000	0.00984040	0.02941293	0.03241300	0.01392274	0.00476168	0.00000000	0.00927787	0.00000000	0.02107047	0.00000000	0.00521326	0.00000000	0.03592961	0.00866251	0.00545091	0.00346272	0.01152738	0.00430762	0.03341328	0.00000000	0.00000000	0.04900031	0.02030320	0.06917412	0.00382506	0.01003281
9	44	0.00141604	0.06377491	0.05733978	0.00628612	0.00000000	0.01001709	0.00000000	0.03266932	0.01034507	0.01487121	0.12787554	0.01690369	0.00812365	0.00000000	0.00321734	0.02807793	0.00000000	0.01051204	0.00502842	0.00350454	0.00833945	0.01068877	0.02796325	0.03391442	0.04295460	0.00662775	0.02066160	0.02020963	0.00628331	0.00000000	0.00000000	0.01440417	0.00000000	0.02295236	0.00000000	0.00363988	0.00333998	0.00803269	0.00863953	0.15773328	0.01108450	0.00000000	0.01477545	0.00000000	0.05816191	0.00000000	0.00000000	0.00916073	0.00639379	0.00000000	0.01368334	0.01781251	0.00282472	0.00000000	0.00769267	0.00321024	0.01198125	0.00000000	0.00325663	0.05179993	0.01592183	0.02204073	0.00000000	0.08612893	0.01123876	0.00000000	0.00838645	0.00000000	0.01065658	0.00753629	0.01061829	0.01944432	0.01797740	0.01063531	0.00000000	0.01558718	0.01239885	0.01832806	0.00591919	0.00000000	0.00316729	0.02124076	0.00360946	0.01587807	0.00318226	0.02968886	0.00000000	0.01109113	0.00000000	0.00384606	0.00474141	0.00000000	0.00000000	0.02385120	0.00000000	0.00000000	0.01371080	0.04861835	0.01102159	0.00272540
