0	1	0.62330352
1	7	3.03398798
2	10	0.96003774
3	12	0.67040738
4	18	0.65274025
5	19	1.12041861
6	26	0.98695928
7	33	1.06848829
8	40	1.21180490
9	44	1.47766975
10	45	0.75098548
11	53	0.88561157
12	55	0.98389551
13	58	0.81702084
14	64	1.33445782
15	65	0.81469449
16	80	1.24653899
17	89	0.74452435
18	98	0.59461113
19	109	3.89433772
20	113	0.65736596
21	117	0.75098586
22	118	5.42950442
23	121	0.81431020
24	136	0.68358412
25	138	0.65917397
26	146	0.90486362
27	149	3.78323568
28	150	0.71301160
29	152	0.71503455
30	161	0.95294531
31	163	0.70533120
32	171	0.67131300
33	178	1.52088410
34	187	0.69800462
35	193	0.87796799
36	196	1.96022573
37	197	1.43702230
38	200	0.61920454
39	201	0.81754824
40	208	0.67700309
41	209	5.12789305
42	216	0.75831943
43	237	1.03491209
44	261	0.93171674
45	264	0.64616621
46	265	1.40920897
47	270	0.81912515
48	273	1.01160546
49	274	1.70672428
50	280	2.71651123
51	281	0.74848155
52	287	1.20810193
53	297	1.32767895
54	304	1.40285678
55	308	0.87341113
56	315	0.81614728
57	320	3.27150543
58	321	0.79836647
59	336	0.64675018
60	338	2.78103916
61	341	1.16942451
62	350	0.57400822
63	351	0.74481422
64	354	0.84726054
65	356	0.82495671
66	357	1.93270336
67	363	5.70948587
68	364	3.56982855
69	369	0.90173235
70	373	0.65975766
71	377	0.58200165
72	390	0.72231940
73	393	0.82228673
74	397	3.51893804
75	419	4.73350021
76	421	0.75584690
77	423	1.50033097
78	433	4.70656512
79	435	0.79173198
80	442	1.43160329
81	452	5.67892883
82	453	0.85170756
83	455	0.66051819
84	458	1.45179100
85	475	0.65247911
86	480	0.75504119
87	492	4.43670351
88	500	0.82891578
89	506	1.41384628
90	512	4.11449405
91	520	0.79051714
92	522	0.86633210
93	524	1.11928594
94	528	0.82270974
95	530	6.04778458
96	532	0.56253617
97	535	1.02392752
98	543	1.94807486
99	559	0.60835789
100	560	0.71626821
101	565	0.75161148
102	569	0.83494604
103	572	0.63558239
104	573	2.80246745
105	575	1.22301912
106	589	1.07973796
107	591	0.57155021
108	592	0.68979380
109	595	0.68985696
110	602	2.05828621
111	604	0.75972707
112	609	1.32392304
113	618	0.89987666
114	619	0.65660408
115	632	2.89447733
116	633	0.71934845
117	638	1.22873095
118	643	0.79845799
119	660	0.64923436
120	666	0.95080663
121	667	0.76408226
122	668	0.76550667
123	672	0.67282005
124	684	4.96564184
125	694	0.63052188
126	700	0.68175045
127	709	0.71773498
128	710	0.80069020
129	726	4.27809772
130	729	3.83582604
131	731	0.72188129
132	733	1.22724150
133	734	0.74950050
134	737	0.72178916
135	738	0.68038364
136	767	0.90284729
137	776	0.81181517
138	785	1.15223925
139	793	4.50367245
140	800	0.74185572
141	801	0.65464298
142	804	1.37145007
143	812	2.07069183
144	819	0.54123817
145	821	0.84095974
146	823	1.25186256
147	826	0.68222684
148	830	1.55631268
149	835	4.55060733
150	842	0.82394581
151	845	0.80155186
152	866	1.12573965
153	874	0.91617591
154	876	1.08180324
155	877	1.09788685
156	878	1.21549819
157	882	1.41716121
158	885	0.69968839
159	887	0.65922173
160	892	1.07319108
161	896	0.77786493
162	904	3.83452889
163	906	0.74817698
164	916	0.61511368
165	917	0.91860046
166	918	0.60880799
167	928	1.07742131
168	933	0.77497344
169	938	0.91452057
170	940	0.71882636
171	944	0.97328375
172	951	0.98994316
173	952	0.87508288
174	960	0.65123257
175	961	0.60619397
176	962	0.56488711
177	966	3.01400750
178	968	0.62924483
179	969	0.72697465
180	977	0.68321541
181	982	2.18093748
182	984	1.39755070
183	997	0.83205747
184	1015	1.59807477
185	1018	0.76106647
186	1027	0.96724621
187	1030	4.23386886
188	1043	0.77010747
189	1046	1.83418993
190	1049	1.07082367
191	1068	0.83048531
192	1074	0.84576221
193	1078	4.30713317
194	1080	0.58898498
195	1081	1.19588730
196	1093	0.71827945
197	1094	0.76820451
198	1106	0.85046703
199	1114	1.59477671
200	1115	1.31351902
201	1118	2.77640633
202	1121	0.77918609
203	1123	0.76898325
204	1128	0.84032096
205	1151	1.00506473
206	1154	1.04634594
207	1161	0.64211897
208	1174	0.93192001
209	1185	1.57348669
210	1192	1.09193454
211	1195	1.67671095
212	1198	0.65278938
213	1208	1.32093235
214	1210	1.16432357
215	1216	1.78708002
216	1218	4.39123769
217	1220	1.61638368
218	1225	1.05058691
219	1226	0.93483576
220	1228	0.57961927
221	1229	4.16859707
222	1233	0.72494620
223	1234	0.68799348
224	1239	0.97573851
225	1240	0.93237095
226	1250	0.81818524
227	1256	1.13888135
228	1259	0.67266298
229	1264	0.89598996
230	1271	0.83272785
231	1273	0.76281364
232	1289	1.56776939
233	1300	1.27973275
234	1303	2.03460431
235	1307	0.77891405
236	1325	2.52088157
237	1327	1.55325300
238	1335	0.80280780
239	1346	1.20313792
240	1347	0.75665096
241	1348	1.80493023
242	1365	0.84576759
243	1367	4.20637751
244	1370	0.59491250
245	1372	3.61797726
246	1385	2.40778734
247	1392	5.16119829
248	1394	0.76231534
249	1395	0.76763340
250	1396	0.71591927
251	1407	0.72586107
252	1411	1.36935831
253	1420	1.10203208
254	1427	1.01747440
255	1433	0.69646712
256	1443	0.81300328
257	1449	0.59300890
258	1451	2.26743475
259	1454	1.00992055
260	1456	0.87674267
261	1457	2.23954655
262	1458	1.94354363
263	1459	0.67210837
264	1460	0.65968694
265	1461	1.10959499
266	1462	0.73532423
267	1463	1.31892305
268	1479	0.77467024
269	1485	1.20646970
270	1499	4.39389295
271	1500	0.63661568
272	1507	0.58498997
273	1515	4.68048112
274	1540	0.64319050
275	1545	1.13134020
276	1553	0.80848822
277	1565	0.56493231
278	1566	4.04503311
279	1572	5.84469569
280	1579	1.01195885
281	1582	0.84797723
282	1584	0.77759251
283	1586	4.34252186
284	1588	0.92461135
285	1591	0.65011205
286	1595	0.92981228
287	1597	0.95092430
288	1600	1.03240048
289	1605	0.64000543
290	1615	4.19560385
291	1620	0.71193383
292	1622	4.74736007
293	1631	1.22402948
294	1655	1.75287828
295	1656	0.64496614
296	1663	0.57711644
297	1666	1.27230463
298	1668	1.28190839
299	1681	5.07254032
300	1689	0.64286684
301	1690	1.14986411
302	1705	0.66506408
303	1715	3.68495681
304	1723	0.79029127
305	1730	0.93443258
306	1731	0.67387799
307	1732	4.03736106
308	1750	4.03349876
309	1757	1.22245549
310	1759	0.78453762
311	1761	1.79282970
312	1772	1.49923229
313	1778	0.53632906
314	1780	2.91735414
315	1781	0.86533254
316	1782	5.37174789
317	1785	1.48761054
318	1793	0.78986599
319	1794	0.86544674
320	1795	5.00042856
321	1800	0.81145849
322	1801	0.87324185
323	1802	0.89826924
324	1811	0.90204211
325	1816	0.99332916
326	1826	0.69268051
327	1837	0.95512065
328	1845	2.68641638
329	1853	1.26724914
330	1857	0.71177502
331	1865	1.06462246
332	1867	0.96375659
333	1870	0.83020141
334	1876	1.02699939
335	1882	0.70947642
336	1884	1.02791439
337	1887	0.74748458
338	1891	1.35838457
339	1895	1.47388560
340	1900	4.09018852
341	1909	1.06690414
342	1920	3.29527984
343	1921	0.62599854
344	1923	0.78568141
345	1929	1.03740572
346	1930	0.91964862
347	1936	0.65011676
348	1938	5.34442004
349	1958	0.71316714
350	1963	0.78840700
351	1966	0.97725164
352	1969	0.99800418
353	1971	1.15130366
354	1973	0.67194919
355	1978	1.08040759
356	1982	0.87437609
357	1984	0.63191466
358	1985	0.62384737
359	1986	1.36788947
360	1987	0.89827652
361	1993	1.10767125
362	1994	1.40469767
363	1999	0.63419860
364	2000	2.60011368
365	2005	1.00225753
366	2010	2.74738475
367	2017	1.75433791
368	2019	0.95743690
369	2026	3.67618255
370	2034	0.88170456
371	2040	0.90210538
372	2041	0.66403547
