0	1	18.69092906
1	2	67.35735910
2	3	51.41577513
3	4	4.39387406
4	5	8.86873883
5	6	4.93087084
6	7	56.70588445
7	8	42.85423938
8	9	29.75246741
9	10	18.32975668
10	11	126.32276343
11	12	31.66946794
12	13	13.74240034
13	14	17.97817510
14	15	10.02617580
15	16	36.30420581
16	17	47.77578707
17	18	39.36553266
18	19	20.21242045
19	20	9.20616823
20	21	9.09070791
21	22	9.12717557
22	23	33.29299051
23	24	37.95205642
24	25	70.51157568
25	26	6.95210025
26	27	43.04364335
27	28	24.17477064
28	29	13.19900461
29	30	74.71737617
30	31	10.19248124
31	32	7.38369814
32	33	7.57546946
33	34	40.85149297
34	35	6.51304906
35	36	6.78615434
36	37	24.58188942
37	38	68.77953955
38	39	9.88533890
39	40	196.89462390
40	41	35.33992019
41	42	16.84148849
42	43	37.13338768
43	44	21.76135770
44	45	71.58991877
45	46	5.88268085
46	47	23.66362576
47	48	33.10842711
48	49	10.94834343
49	50	25.30741246
50	51	22.91982824
51	52	37.72862751
52	53	2.28979706
53	54	4.74914067
54	55	15.76259446
55	56	11.03482806
56	57	18.28373188
57	58	4.86289402
58	59	12.10263846
59	60	29.97368952
60	61	40.89733322
61	62	27.57170380
62	63	5.90121410
63	64	76.46171902
64	65	36.31409789
65	66	6.72148747
66	67	3.82564938
67	68	8.03324730
68	69	6.53971279
69	70	12.25977777
70	71	19.39067067
71	72	35.02142114
72	73	64.64910711
73	74	11.21931211
74	75	18.33296597
75	76	24.47316017
76	77	43.09072499
77	78	35.86053456
78	79	11.52928153
79	80	15.27734612
80	81	9.30166245
81	82	23.15142508
82	83	12.12494170
83	84	42.43530776
84	85	14.49132413
85	86	15.58644292
86	87	41.86766009
87	88	7.09747460
88	89	19.27102616
89	90	5.88014643
90	91	8.99761968
91	92	10.88726271
92	93	55.46274408
93	94	14.45047018
94	95	18.59751790
95	96	41.55544625
96	97	15.78988816
97	98	79.95697393
98	99	7.44113182
99	100	9.63024326
