0	1	353.11849233
1	7	372.15045246
2	10	352.17365560
3	12	341.73251721
4	18	350.98188016
5	19	356.20614921
6	26	354.72588244
7	33	361.35164431
8	40	363.17727398
9	44	359.41725069
10	45	356.99758326
11	53	360.31597896
12	55	346.68315683
13	58	356.29445912
14	64	369.51336610
15	65	353.62949300
16	80	369.90419444
17	89	364.12509688
18	98	356.70371657
19	109	399.83691983
20	113	340.90599920
21	117	358.32898411
22	118	394.52956159
23	121	366.07671273
24	136	352.69982470
25	138	347.55620139
26	146	362.59607760
27	149	372.19462910
28	150	360.58319366
29	152	352.57037543
30	161	362.14040482
31	163	351.74964841
32	171	339.78188889
33	178	358.40995352
34	187	352.57646288
35	193	349.78496049
36	196	373.47739627
37	197	363.32073686
38	200	350.61112587
39	201	354.84144456
40	208	351.69706551
41	209	396.67364005
42	216	350.90753244
43	237	353.74985430
44	261	352.14565426
45	264	351.45756320
46	265	352.04147216
47	270	367.58729631
48	273	355.96881903
49	274	366.25716788
50	280	374.41406033
51	281	355.51978483
52	287	356.01300643
53	297	380.43835700
54	304	360.05101032
55	308	355.04470820
56	315	349.32420684
57	320	371.72489105
58	321	362.11440447
59	336	358.87117948
60	338	374.35646905
61	341	363.51213476
62	350	355.56982070
63	351	337.13104892
64	354	345.93845363
65	356	358.92792630
66	357	372.58692374
67	363	393.74823764
68	364	392.48383523
69	369	363.85519663
70	373	356.34296355
71	377	350.68629136
72	390	351.78343761
73	393	351.58052528
74	397	391.90800919
75	419	396.55644204
76	421	354.70146317
77	423	357.32115731
78	433	395.85131694
79	435	352.51828521
80	442	355.61527544
81	452	393.75383408
82	453	350.00276195
83	455	354.41870296
84	458	369.26802865
85	475	343.45927002
86	480	348.45780878
87	492	392.20560843
88	500	363.24558951
89	506	359.37428780
90	512	386.70611294
91	520	351.79502865
92	522	360.25445789
93	524	349.41920295
94	528	351.39975244
95	530	392.39162186
96	532	352.15513239
97	535	365.35789118
98	543	371.70029556
99	559	350.28723212
100	560	351.96312649
101	565	355.36977038
102	569	352.23832964
103	572	333.70968643
104	573	386.12402082
105	575	353.30600421
106	589	364.06981459
107	591	358.84861304
108	592	355.32357592
109	595	352.39189461
110	602	372.20285292
111	604	352.88988647
112	609	363.38970173
113	618	360.16047093
114	619	347.39351624
115	632	408.05294594
116	633	353.23631880
