1.096586e-02,8.452721e-03,7.110397e-02,5.885986e-02,7.894785e-03,2.541890e-03,7.503316e-02,2.020585e-02,3.189314e-27,1.276469e-16,2.372824e-02,9.089594e-24,3.431093e-10,5.011973e-02,5.171928e-02,1.275974e-01,3.166788e-02,2.582318e-02,2.412478e-01,8.339732e-02
6.259712e-09,6.147381e-02,1.600161e-02,3.496593e-19,3.900635e-05,6.227137e-02,5.218062e-02,4.302288e-15,2.748626e-02,5.164575e-02,1.661145e-02,4.347552e-02,1.002282e-01,7.371208e-02,7.124572e-03,1.899684e-01,4.428403e-02,1.421016e-01,5.355777e-10,1.443911e-01
4.979325e-02,2.820938e-02,5.954989e-02,1.124535e-01,5.948754e-02,1.338246e-01,3.852345e-05,3.469238e-12,1.259562e-02,5.648866e-03,2.950457e-02,1.724797e-02,6.142244e-02,5.482659e-02,4.452417e-02,2.384521e-01,3.007532e-02,5.350786e-02,5.888182e-02,1.546676e-02
6.486260e-08,5.970647e-02,3.262934e-02,3.403847e-09,6.073838e-03,8.054258e-02,9.139358e-15,1.207557e-05,1.115347e-25,1.533196e-08,1.459783e-01,2.731057e-02,8.510368e-03,8.642195e-02,1.732615e-01,1.864535e-01,1.103066e-01,6.958811e-02,7.080756e-02,8.704206e-17
1.059228e-01,1.511243e-01,8.514164e-02,2.031986e-02,1.662330e-01,2.259871e-02,1.341711e-01,9.591201e-02,2.119190e-15,9.167267e-02,5.801574e-02,1.892636e-02,2.559810e-01,2.352317e-01,9.694156e-02,1.778100e-01,1.199225e-01,1.449283e-01,1.173358e-01,1.874084e-05
1.771632e-01,8.618196e-02,4.167184e-02,1.589705e-01,9.097856e-02,3.491980e-02,1.809232e-14,1.612173e-01,3.599112e-01,3.796183e-01,6.753047e-02,1.235860e-01,2.499706e-01,7.114210e-02,7.090991e-02,4.375606e-01,5.756128e-05,1.812921e-01,1.206074e-03,2.182739e-01
2.910802e-02,3.066613e-03,8.575676e-15,1.114184e-17,7.595728e-03,1.225044e-01,4.270174e-02,1.360215e+00,3.934565e-34,1.193531e+00,1.122597e-25,6.840139e-02,2.841430e-01,3.085625e-05,2.153482e-01,5.794611e-01,2.106693e-08,2.837713e-04,1.577087e-01,7.270909e-03
2.695294e-20,8.468827e-02,1.468518e-01,4.470244e-02,6.663918e-02,1.441613e-02,1.885764e-19,3.613773e-07,1.086064e-01,4.320466e-02,2.928827e-02,2.690111e-39,3.974928e-02,3.716259e-03,2.605048e-03,1.011811e-13,1.605035e-01,1.047651e-01,5.706878e-23,1.188512e-01
1.906249e-02,1.234800e-01,1.318715e-02,1.503500e-01,3.771496e-04,5.390769e-02,1.526046e-01,9.830511e-08,1.363236e-01,6.550904e-02,6.948380e-04,2.798499e-02,5.515331e-02,1.099899e-01,5.630823e-02,1.434291e-01,3.737745e-02,1.174000e-01,8.914603e-04,5.488283e-02
4.329490e-02,1.131435e-01,5.892591e-02,7.030833e-02,4.849735e-02,9.397607e-02,7.698276e-02,6.954028e-02,2.900487e-02,5.670266e-03,1.120381e-01,5.209979e-02,5.362111e-02,1.181806e-01,9.210310e-02,2.028911e-01,6.845441e-02,1.766277e-09,2.095716e-07,1.598050e-11
1.327889e-14,1.238774e-01,3.718935e-15,1.039909e-01,8.835511e-02,4.004073e-05,3.120808e-03,4.237090e-03,2.751077e-02,1.270140e-01,4.109333e-02,4.670241e-02,8.583783e-02,1.074540e-01,7.118694e-02,4.051761e-04,2.518102e-06,2.262911e-02,4.643268e-02,1.687507e-06
3.972090e-08,7.528007e-02,6.431169e-02,6.609123e-10,1.363326e-02,1.704574e-01,1.360198e-02,2.419891e-16,3.691821e-02,3.648536e-02,1.020407e-01,3.289078e-50,9.391139e-02,9.378697e-02,6.908973e-02,4.191631e-02,1.724689e-12,5.943936e-02,6.127739e-02,3.996888e-06
1.295656e-02,1.562810e-33,2.591737e-02,1.131770e-01,4.707866e-02,5.574056e-02,8.963558e-06,6.479817e-02,1.988624e-02,7.802770e-02,3.137874e-04,8.903315e-05,3.735353e-02,1.394768e-01,1.883917e-02,6.747775e-02,1.466256e-02,1.455800e-05,1.000428e-01,3.366284e-02
